,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_vignette,choice_1,choice_2,choice_3,choice_4,answer,category,dataset,case_id,case_type
768,1160,1160,2192,"A 24-YEAR-OLD MAN IS BROUGHT BY AMBULANCE TO THE EMERGENCY DEPARTMENT AFTER A MOTOR VEHICLE ACCIDENT. HE WAS THE FRONT SEAT DRIVER IN A HEAD ON COLLISION. HE IS CURRENTLY UNCONSCIOUS. THE PATIENT’S PAST MEDICAL HISTORY IS ONLY NOTABLE FOR AN ALLERGY TO AMOXICILLIN AS HE DEVELOPED A RASH WHEN IT WAS GIVEN FOR A RECENT UPPER RESPIRATORY INFECTION 1 WEEK AGO. OTHERWISE, HE IS A COLLEGE STUDENT IN GOOD HEALTH. THE PATIENT IS RESUSCITATED. A FAST EXAM IS NOTABLE FOR FREE FLUID IN MORRISON’S POUCH. AN INITIAL ASSESSMENT DEMONSTRATES ONLY MINOR BRUISES AND SCRAPES ON HIS BODY. AFTER FURTHER RESUSCITATION THE PATIENT BECOMES RESPONSIVE AND BEGINS VOMITING. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Rupture of the inferior vena cava,Laceration of the spleen,Laceration of the liver,Duodenal hematoma,Laceration of the spleen,Other,MedQA_USMLE,case_2192,ungendered
769,1163,1163,2195,"A 4-YEAR-OLD BOY IS BROUGHT TO THE PEDIATRICIAN BY HIS MOTHER WHO IS CONCERNED ABOUT PROGRESSIVE LEG WEAKNESS. HIS MOTHER REPORTS THAT THE PATIENT USED TO PLAY OUTSIDE WITH THEIR NEIGHBORS FOR HOURS, BUT FOR THE PAST FEW MONTHS SHE HAS SEEN HIM SITTING ON THE SIDEWALK AFTER 15 MINUTES BECAUSE HE’S TOO TIRED. THE PATIENT SAYS HIS LEGS ARE “SLEEPY.” THE PATIENT’S MOTHER HAS ALSO HAD TO REMOVE THE CARPETS FROM THE HOUSE BECAUSE THE PATIENT KEPT TRIPPING OVER THE EDGES. THE MOTHER REPORTS THAT THE PATIENT IS SHY BUT COOPERATES WELL WITH HIS SIBLINGS AND OTHER CHILDREN. HE CAN SAY HIS FIRST AND LAST NAME AND JUST STARTED COUNTING. HIS MOTHER STATES HE LEARNED TO FULLY WALK BY 15 MONTHS OF AGE. HE WAS HOSPITALIZED FOR BRONCHIOLITIS AT 12 MONTHS OF AGE, WHICH RESOLVED WITH SUPPORTIVE CARE. HE HAD AN UNCOMPLICATED ORCHIOPEXY SURGERY FOR UNDESCENDED TESTES AT 7 MONTHS OF AGE. HE HAS NO OTHER CHRONIC MEDICAL CONDITIONS AND TAKES NO MEDICATIONS. HE IS UP TO DATE ON HIS VACCINATIONS INCLUDING A FLU VACCINE 2 WEEKS AGO. THE PATIENT’S MOTHER HAS SYSTEMIC LUPUS ERYTHEMATOUS AND HIS PATERNAL UNCLE HAS DERMATOMYOSITIS. ON PHYSICAL EXAMINATION, BILATERAL CALVES ARE LARGE IN CIRCUMFERENCE COMPARED TO THE THIGHS. STRENGTH IS 3/5 IN BILATERAL QUADRICEPS AND 4/5 IN BILATERAL CALVES. SENSATION IS INTACT. ACHILLES TENDON REFLEXES ARE 1+ BILATERALLY. THE PATIENT CAN HOP ON ONE LEG, BUT GETS TIRED AFTER 10 JUMPS. HE HAS A SLIGHT WADDLING GAIT. WHICH OF THE FOLLOWING IS THE MOST APPROPRIATE TEST TO CONFIRM THE DIAGNOSIS?",Nerve conduction study,Muscle biopsy,Acetylcholine receptor antibody level,Genetic testing,Genetic testing,Neurology,MedQA_USMLE,case_2195,ungendered
770,1164,1164,2196,A 55-YEAR-OLD MAN WITH A PAST MEDICAL HISTORY OF DIABETES AND HYPERTENSION PRESENTS TO THE EMERGENCY DEPARTMENT WITH CHEST PAIN. HIS SYMPTOMS STARTED YESTERDAY AND SEEM TO BE WORSENED BY EXERTION. HE IS CURRENTLY NOT EXPERIENCING ANY PAIN. AN ECG IS OBTAINED WHILE THE PATIENT IS IN TRIAGE AS SEEN IN FIGURE A. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?,Hypercalcemia,Coronary artery occlusion,Bundle branch block,Hyperkalemia,Coronary artery occlusion,Cardiovascular System,MedQA_USMLE,case_2196,ungendered
771,1165,1165,2197,"A 7-YEAR-OLD BOY PRESENTS TO HIS PRIMARY CARE PHYSICIAN FOR A GENERAL CHECKUP. THE PATIENT HAS BEEN FEELING POORLY FOR THE PAST SEVERAL WEEKS AND HAS BEEN LOSING WEIGHT. HE STATES THAT HE OFTEN FEELS WEAK AND TOO TIRED TO PLAY WITH HIS FRIENDS. HE IS NO LONGER INTERESTED IN MANY RECREATIONAL ACTIVITIES HE USED TO BE INTERESTED IN. THE PATIENT'S PARENTS STATE THAT A FEW OF THEIR CHILD'S FRIENDS HAVE BEEN SICK LATELY. HIS TEMPERATURE IS 102°F (38.9°C), BLOOD PRESSURE IS 77/48 MMHG, PULSE IS 110/MIN, RESPIRATIONS ARE 24/MIN, AND OXYGEN SATURATION IS 98% ON ROOM AIR. ON EXAM, YOU NOTE A FATIGUED APPEARING CHILD WHO HAS LOST 10 POUNDS SINCE HIS LAST APPOINTMENT. LEFT UPPER QUADRANT TENDERNESS AND A MASS IS NOTED ON ABDOMINAL EXAM. WHICH OF THE FOLLOWING BEST DESCRIBES THE MOST LIKELY DIAGNOSIS?",Smudge cells on peripheral smear,Parental mistreatment of the child,Auer rods on peripheral smear,TdT positive cells,TdT positive cells,Hematology and Oncology,MedQA_USMLE,case_2197,ungendered
772,1166,1166,2198,"A 17-YEAR-OLD GIRL COMES TO THE PRIMARY CARE CLINIC WITH HER FATHER COMPLAINING OF RIGHT KNEE PAIN. SHE REPORTS THAT THE PAIN STARTED ABOUT A MONTH AGO, AND SINCE THEN IT HAS GOTTEN PROGRESSIVELY WORSE. THE KNEE PAIN IS NOT CONSTANT BUT BECOMES MOST NOTICEABLE WHEN GOING UP OR DOWN THE STAIRS. SHE ALSO ENDORSES THAT HER KNEE BECOMES UNCOMFORTABLE TOWARDS THE END OF CLASS. HER FATHER IS WORRIED BECAUSE THE PAIN IS AFFECTING HER ABILITY TO PLAY BASKETBALL, AND SHE HAS COLLEGE SCOUTS COMING TO WATCH HER PLAY. THE PATIENT HAS NO CHRONIC MEDICAL CONDITIONS. SHE HAD A TONSILLECTOMY AS A CHILD. SHE TAKES A MULTIVITAMIN AND USES IBUPROFEN AS NEEDED FOR THE PAIN. ON PHYSICAL EXAMINATION, THERE IS TENDERNESS AT THE INFERIOR POLE OF THE PATELLA, WITHOUT SWELLING OR OVERLYING SKIN CHANGES. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Patellofemoral syndrome,Prepatellar bursitis,Patellar stress fracture,Patellar tendonitis,Patellar tendonitis,Other,MedQA_USMLE,case_2198,ungendered
773,1167,1167,2201,"A 67-YEAR-OLD MAN PRESENTS TO THE EMERGENCY DEPARTMENT WITH ANXIETY AND TROUBLE SWALLOWING. HE STATES THAT HIS SYMPTOMS HAVE SLOWLY BEEN GETTING WORSE OVER THE PAST YEAR, AND HE NOW STRUGGLES TO SWALLOW LIQUIDS. HE RECENTLY RECOVERED FROM THE FLU. REVIEW OF SYSTEMS IS NOTABLE ONLY FOR RECENT WEIGHT LOSS. THE PATIENT HAS A 33 PACK-YEAR SMOKING HISTORY AND IS A FORMER ALCOHOLIC. PHYSICAL EXAM IS NOTABLE FOR POOR DENTAL HYGIENE AND FOUL BREATH. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Squamous cell carcinoma,Achalasia,Zenker diverticulum,Globus hystericus,Squamous cell carcinoma,Gastrointestinal System,MedQA_USMLE,case_2201,ungendered
774,1168,1168,2202,"A 10-YEAR-OLD BOY PRESENTS TO HIS PEDIATRICIAN FOR A WELL CHILD APPOINTMENT. THE PATIENT HAS BEEN DOING WELL IN SCHOOL. HE PLAYS ON A CLUB BASKETBALL TEAM AND IS ALSO A MEMBER OF THE CHESS CLUB. HE HAS MANY FRIENDS AND IS VERY HAPPY. HIS PARENTS CURRENTLY HAVE NO CONCERNS FOR HIM. HIS TEMPERATURE IS 99.5°F (37.5°C), BLOOD PRESSURE IS 127/68 MMHG, PULSE IS 85/MIN, RESPIRATIONS ARE 17/MIN, AND OXYGEN SATURATION IS 98% ON ROOM AIR. ON PHYSICAL EXAM, YOU NOTE A TALL, MUSCULAR YOUNG BOY. HE IS IN THE 99TH PERCENTILE FOR WEIGHT AND HEIGHT. CARDIOPULMONARY EXAM IS WITHIN NORMAL LIMITS. THE PATIENT'S ABDOMEN IS OBESE, NON-TENDER, AND NON-DISTENDED. NEUROLOGICAL EXAM IS GROSSLY NON-FOCAL. TESTICULAR EXAM IS NOTABLE FOR A RIGHT-SIDED TESTICULAR MASS. MUSCULOSKELETAL EXAM REVEALS A NORMAL RANGE OF MOTION AND 5/5 STRENGTH IN HIS UPPER AND LOWER EXTREMITIES. DERMATOLOGIC EXAM REVEALS ACNE AND FACIAL HAIR ON THE PATIENT'S FACE. WHICH OF THE FOLLOWING IS THE MOST LIKELY UNDERLYING DIAGNOSIS IN THIS PATIENT?",Precocious puberty,Sertoli cell tumor,Pituitary adenoma,Leydig cell tumor,Leydig cell tumor,Renal and Genitourinary System,MedQA_USMLE,case_2202,ungendered
775,1173,1173,2208,"A 65-YEAR-OLD WOMAN PRESENTS TO HER FAMILY DOCTOR COMPLAINING OF CHRONIC COUGH WITH OCCASIONAL CHEST PAIN. SHE STATES THAT WHEN SHE EXERTS HERSELF OR COUGHS, SHE EXPERIENCES PAIN IN THE RIGHT SIDE OF THE CHEST WITH DIFFICULTY BREATHING. SHE STATES THAT SHE LOST 20 POUNDS OVER THE LAST 3 MONTHS. SHE HAS BEEN A SINGLE LANDLORD EARNING PASSIVE INCOME SINCE SHE DIVORCED 30 YEARS AGO. SHE HAS NEVER SMOKED AND DRINKS ALCOHOL SOCIALLY. SHE DENIES ANY MARIJUANA, COCAINE, OR HEROIN USE. SHE HAS NOT TRAVELED ANYWHERE IN YEARS, PREFERRING THE COMFORT OF HER HOME. ON EXAM, THE PATIENT IS AN EMACIATED WOMAN WITH AN UNREMARKABLE CARDIAC EXAM. AUSCULTATION OF THE LUNGS REVEALS DECREASED BREATH SOUNDS AND DULLNESS TO PERCUSSION OVER THE RIGHT UPPER LOBE. CHEST RADIOGRAPH IS SHOWN IN FIGURE A. WHAT IS THE MOST LIKELY DIAGNOSIS?",Bronchoalveolar carcinoma,Large cell carcinoma,Squamous cell carcinoma,Adenocarcinoma,Adenocarcinoma,Hematology and Oncology,MedQA_USMLE,case_2208,ungendered
776,1174,1174,2209,"A 27-YEAR-OLD WOMAN PRESENTS TO THE EMERGENCY DEPARTMENT FOR PAIN IN MULTIPLE JOINTS. SHE STATES THAT SHE HAS HAD SYMMETRIC JOINT PAIN THAT STARTED YESTERDAY AND HAS BEEN WORSENING. IT IS AFFECTING HER WRISTS, ELBOWS, AND SHOULDERS. SHE ALSO ENDORSES A SUBJECTIVE FEVER AND SOME FATIGUE BUT DENIES ANY OTHER SYMPTOMS. THE PATIENT WORKS AS A SCHOOLTEACHER AND IS GENERALLY HEALTHY. SHE IS CURRENTLY SEXUALLY ACTIVE WITH 2 MALE PARTNERS AND USES CONDOMS OCCASIONALLY. HER TEMPERATURE IS 100°F (37.8°C), BLOOD PRESSURE IS 122/85 MMHG, PULSE IS 88/MIN, RESPIRATIONS ARE 14/MIN, AND OXYGEN SATURATION IS 99% ON ROOM AIR. HER LABORATORY VALUES ARE WITHIN NORMAL LIMITS. PHYSICAL EXAM IS NOTABLE FOR JOINT STIFFNESS AND PAIN IN PARTICULAR OF THE METACARPOPHALANGEAL (MCP), PROXIMAL INTERPHALANGEAL (PIP), AND THE WRIST. THE PATIENT IS DISCHARGED WITH IBUPROFEN. FOUR WEEKS LATER, THE PATIENT FOLLOWS UP AT HER PRIMARY DOCTOR AND NOTES THAT HER SYMPTOMS HAVE IMPROVED AND SHE IS NO LONGER TAKING ANY MEDICATIONS FOR SYMPTOM CONTROL. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Parvovirus B19,Systemic lupus erythematosus,Rheumatoid arthritis,Gonococcal arthritis,Parvovirus B19,Rheumatology,MedQA_USMLE,case_2209,ungendered
777,1176,1176,2211,"A 40-YEAR-OLD JAPANESE WOMAN PRESENTS TO HER PRIMARY CARE DOCTOR WITH COMPLAINTS OF HEADACHE AND PALPITATIONS. SHE IS A BUSINESS ANALYST WHO WAS RECENTLY PROMOTED TO A SENIOR ROLE AT HER COMPANY. SHE HAS NOTICED THAT SHE FEELS MORE ANXIOUS AT WORK AND AT HOME WITH HER KIDS. SHE HAS BEEN TRYING TO EAT TO KEEP HER STRENGTH UP, BUT THINKS THAT TEA AND SOUP ARE EASIER TO DIGEST GIVEN HER ANXIETY. SHE SAID THAT YEARS AGO SHE HAD HER TONSIL SIZE REDUCED BY RADIATION BECAUSE ""THAT'S WHAT THE DOCTOR RECOMMENDED."" ON PHYSICAL EXAM, THERE IS A PALPABLE, NON-TENDER SWELLING IN THE FRONT OF HER NECK THAT MOVES WITH SWALLOWING. THERE IS NO CERVICAL LYMPHADENOPATHY. AN ULTRASOUND OF THE THYROID REVEALS A LARGE, HYPOECHOIC NODULE SHOWN IN FIGURE A. THE DOCTOR REFERS THE PATIENT TO A SPECIALIST FOR A FINE-NEEDLE ASPIRATION BIOPSY. WHAT IS THE MOST LIKELY DIAGNOSIS?",Papillary thyroid cancer,Anaplastic thyroid cancer,Lymphoma,Medullary thyroid cancer,Papillary thyroid cancer,Endocrinology,MedQA_USMLE,case_2211,ungendered
778,1177,1177,2212,"A 55-YEAR-OLD MAN PRESENTS TO THE EMERGENCY DEPARTMENT WITH AN ENLARGED MASS ON HIS ELBOW HE NOTICED THIS MORNING. HE STATES THAT HE HAS NEVER SEEN IT BEFORE. THE PATIENT HAS A PAST MEDICAL HISTORY OF DIABETES AND A 35 PACK-YEAR SMOKING HISTORY. HE RECENTLY STARTED BOXING TO GET INTO SHAPE. HIS VITALS ARE WITHIN NORMAL LIMITS. PHYSICAL EXAM IS NOTABLE FOR A MASS SEEN IN FIGURE A, WHICH IS RUBBERY AND NON-TENDER. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Sebaceous cyst,Hematoma,Lipoma,Leiomyoma,Lipoma,Other,MedQA_USMLE,case_2212,ungendered
779,1179,1179,2214,"A 55-YEAR-OLD MAN IS SEEN IN THE HOSPITAL FOR NEW ONSET SHORTNESS OF BREATH. THE PATIENT WAS HOSPITALIZED 5 DAYS AGO AFTER INITIALLY PRESENTING WITH CHEST PAIN. HE WAS FOUND TO HAVE AN ST-ELEVATION MYOCARDIAL INFARCTION. HE UNDERWENT PERCUTANEOUS CORONARY INTERVENTION WITH STENT PLACEMENT WITH RESOLUTION OF HIS CHEST PAIN. HE STATES THAT HE WAS DOING WELL UNTIL YESTERDAY WHEN HE DEVELOPED DYSPNEA WHILE WALKING AROUND THE HALL AND OCCASIONALLY WHEN GETTING OUT OF BED TO USE THE BATHROOM. HIS SHORTNESS OF BREATH HAS SINCE PROGRESSED, AND HE IS NOW HAVING TROUBLE BREATHING EVEN AT REST. HIS MEDICAL HISTORY IS ALSO SIGNIFICANT FOR TYPE II DIABETES MELLITUS AND HYPERCHOLESTEROLEMIA. HE TAKES ASPIRIN, CLOPIDOGREL, METFORMIN, AND ATORVASTATIN. HIS TEMPERATURE IS 97°F (36.1°C), BLOOD PRESSURE IS 133/62, PULSE IS 90/MIN, RESPIRATIONS ARE 20/MIN, AND OXYGEN SATURATION IS 88% ON ROOM AIR. ON PHYSICAL EXAMINATION, THERE IS A HOLOSYSTOLIC MURMUR THAT RADIATES TO THE AXILLA AND AN S3 HEART SOUND. COARSE CRACKLES ARE HEARD BILATERALLY. AN ELECTROCARDIOGRAM, A CHEST RADIOGRAPH, AND CARDIAC ENZYME LEVELS ARE PENDING. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Thickened mitral valve leaflets,Interventricular septum rupture,Dressler syndrome,Papillary muscle rupture,Papillary muscle rupture,Cardiovascular System,MedQA_USMLE,case_2214,ungendered
780,1185,1185,2221,"A 29-YEAR-OLD WOMAN COMES TO THE DERMATOLOGIST COMPLAINING OF A FIRM NODULE ON HER LEG. SHE BELIEVES THAT IT STARTED AS A BUG BITE 1 YEAR AGO THAT SCARRED AND DIDN’T GO AWAY. SHE IS ANNOYED WITH IT NOW BECAUSE IT GETS IN THE WAY OF SHAVING. SHE DENIES PAIN, BLEEDING, OR PRURITIS. SHE HAS NO SIGNIFICANT PAST MEDICAL HISTORY. SHE HAD HER TONSILS REMOVED AS A CHILD. HER MATERNAL GRANDMOTHER HAD STAGE 2 MELANOMA, AND HER FATHER HAS HAD 2 SUPERFICIAL SKIN CANCERS REMOVED FROM HIS ARM AND FACE. SHE SMOKES A HALF PACK OF CIGARETTES A DAY. SHE IS RECENTLY SINGLE AND HAS BEEN SEXUALLY ACTIVE WITH MULTIPLE PARTNERS FOR THE PAST MONTH. SHE CURRENTLY WORKS AS AN OUTDOOR DAY CAMP COUNSELOR. A FIRM NODULE IS APPRECIATED ON THE PATIENT’S RIGHT LEG, AS SHOWN IN FIGURE A. THE NODULE DIMPLES IN THE MIDDLE WHEN PINCHED. WHICH OF THE FOLLOWING IS ASSOCIATED WITH THE PATIENT’S MOST LIKELY DIAGNOSIS?",Fibroblast proliferation,Epidermal basal cell layer proliferation,Human immunodeficiency virus,Keratinocyte proliferation,Fibroblast proliferation,Dermatology,MedQA_USMLE,case_2221,ungendered
781,1186,1186,2222,"A 23-YEAR-OLD WOMAN PRESENTS TO THE EMERGENCY DEPARTMENT WITH SEVERE ABDOMINAL PAIN. SHE STATES THAT THE PAIN HAS BEEN DULL AND PROGRESSIVE, BUT BECAME SUDDENLY WORSE WHILE SHE WAS EXERCISING. THE PATIENT'S PAST MEDICAL HISTORY IS NOTABLE FOR DEPRESSION, ANXIETY, AND GONOCOCCAL URETHRITIS THAT WAS APPROPRIATELY TREATED. THE PATIENT STATES THAT SHE IS SEXUALLY ACTIVE AND DOES NOT USE CONDOMS. SHE ADMITS TO DRINKING AT LEAST 5 STANDARD ALCOHOLIC DRINKS A DAY. THE PATIENT ALSO RECENTLY LOST A LARGE AMOUNT OF WEIGHT FOR A FITNESS SHOW SHE PLANNED ON ENTERING. THE PATIENT'S CURRENT MEDICATIONS INCLUDE ORAL CONTRACEPTIVE PILLS, FLUOXETINE, ALPRAZOLAM, IBUPROFEN, ACETAMINOPHEN, AND FOLATE. ON PHYSICAL EXAM YOU NOTE AN ATHLETIC YOUNG WOMAN WITH BURLY SHOULDERS, A THICK NECK, AND ACNE ON HER FOREHEAD AND BACK. ON ABDOMINAL EXAM YOU NOTE DIFFUSE TENDERNESS WITH 10/10 PAIN UPON PALPATION OF THE RIGHT UPPER QUADRANT. BLOOD PRESSURE IS 80/40 MMHG, PULSE IS 110/MINUTE, TEMPERATURE IS 99.5°F (37.5°C) AND RESPIRATIONS ARE 15/MINUTE WITH AN OXYGEN SATURATION OF 96% ON ROOM AIR. INTRAVENOUS FLUIDS ARE STARTED AND LABS ARE SENT. A URINARY SS-HCG HAS BEEN ORDERED. WHICH OF THE FOLLOWING IS MOST LIKELY THE DIAGNOSIS?",Vascular ectasia within the liver,Obstruction of the common bile duct by radio-opaque stones,Inflammation of the pancreas,Obstruction of blood flow through the hepatic vein,Vascular ectasia within the liver,Gastrointestinal System,MedQA_USMLE,case_2222,ungendered
782,1187,1187,2223,"A 25-YEAR-OLD MAN PRESENTS TO THE EMERGENCY DEPARTMENT WITH BACK PAIN. HE STATES THAT IT STARTED YESTERDAY AND HAS BEEN GRADUALLY GETTING WORSE. HE STATES THAT THE PAIN IS WORSENED WITH MOVING AND LIFTING AND IS RELIEVED WITH REST AND IBUPROFEN. HE HAS A PAST MEDICAL HISTORY OF SMOKING AND IV DRUG ABUSE AND STATES HE LAST USED IV DRUGS 2 DAYS AGO. HE THINKS HIS SYMPTOMS MAY BE RELATED TO LIFTING A HEAVY BOX. HIS TEMPERATURE IS 99.3°F (37.4°C), BLOOD PRESSURE IS 122/88 MMHG, PULSE IS 77/MIN, RESPIRATIONS ARE 14/MIN, AND OXYGEN SATURATION IS 99% ON ROOM AIR. PHYSICAL EXAM IS NOTABLE FOR FOCAL BACK PAIN LATERAL TO THE PATIENT’S SPINE ON THE LEFT. THERE IS NO MIDLINE TENDERNESS AND THE REST OF THE PATIENT’S EXAM IS UNREMARKABLE. THERE ARE SCARS IN THE ANTECUBITAL FOSSAE BILATERALLY. LABORATORY VALUES INCLUDING A C-REACTIVE PROTEIN ARE UNREMARKABLE. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Muscle strain,Epidural hematoma,Compression fracture,Epidural abscess,Muscle strain,Other,MedQA_USMLE,case_2223,ungendered
783,1188,1188,2224,"A 22-YEAR-OLD MAN PRESENTS TO THE EMERGENCY DEPARTMENT WITH A SORE THROAT. HE SAYS HIS SYMPTOMS HAVE PERSISTED FOR THE PAST SEVERAL DAYS AND HAVE BECOME SO SEVERE THAT HE CAN NO LONGER EAT FOOD. THE PATIENT HAS NO SIGNIFICANT PAST MEDICAL HISTORY AND IS NOT TAKING ANY MEDICATIONS. HE IS A FRESHMAN IN COLLEGE AND RECENTLY JOINED A FRATERNITY. THE PATIENT DRINKS 4 TO 5 DRINKS EVERY DAY OF THE WEEK AND SMOKES MARIJUANA. HIS TEMPERATURE IS 100°F (37.8°C), BLOOD PRESSURE IS 117/68 MMHG, PULSE IS 90/MIN, RESPIRATIONS ARE 17/MIN, AND OXYGEN SATURATION IS 98% ON ROOM AIR. PHYSICAL EXAM IS NOTABLE FOR THE FINDING IN FIGURE A. BILATERAL SYMMETRICAL POSTERIOR CERVICAL LYMPHADENOPATHY AND SPLENOMEGALY ARE ALSO NOTED. WHICH OF THE FOLLOWING IS THE BEST NEXT STEP IN MANAGEMENT FOR THE MOST LIKELY DIAGNOSIS?",Rapid strep test,Heterophile antibody testing,Needle aspiration,Amoxicillin,Heterophile antibody testing,Infectious Diseases,MedQA_USMLE,case_2224,ungendered
784,1189,1189,2226,"A 2-MONTH-OLD INFANT PRESENTS TO A PEDIATRIC CLINIC FOR A WELL-CHILD VISIT. THE MOTHER, A RECENT IMMIGRANT FROM EL SALVADOR, DELIVERED HER CHILD IN THE UNITED STATES WITH AN UNCLEAR PRENATAL HISTORY. THROUGH A TRANSLATOR, SHE STATES THAT HER CHILD SLEEPS THROUGHOUT THE DAY AND NIGHT BUT HAS ALSO HAD THREE ""FLU"" EPISODES DURING WHICH THE INFANT COUGHED AND FELT FEVERISH. SHE MANAGED EACH EPISODE USING TRADITIONAL NON-PHARMACOLOGICAL REMEDIES. SHE ALSO STATES THAT BECAUSE THE BABY SLEEPS SO MUCH, HE RARELY BREASTFEEDS. ON PHYSICAL EXAM, THE PATIENT IS 5TH PERCENTILE FOR WEIGHT AND HEIGHT. HE HAS A HYPERINFLATED THORAX AND IS TACHYPNEIC. AUSCULTATION OF THE HEART REVEALS A PANSYSTOLIC MURMUR HEARD AT THE LEFT LOWER STERNAL BORDER AND A DIASTOLIC RUMBLE AT THE APEX. CHEST RADIOGRAPHY IS SHOWN IN FIGURE A. WHAT IS THE MOST LIKELY DIAGNOSIS?",Tetralogy of Fallot,Atrial septal defect,Ventricular septal defect,Endocardial cushion defect,Ventricular septal defect,Pediatrics and Neonatology,MedQA_USMLE,case_2226,ungendered
785,1190,1190,2227,"A 27-YEAR-OLD MAN IS BROUGHT INTO THE EMERGENCY DEPARTMENT BY AMBULANCE. THE PATIENT WAS AT AN APPOINTMENT TO RECEIVE WELFARE WHEN HE BEGAN ACTING ABNORMALLY. THE PATIENT WAS DENIED WELFARE. SHORTLY AFTERWARDS, HE NO LONGER RESPONDED TO QUESTIONS AND STARED BLANKLY OFF INTO SPACE, NOT RESPONDING TO VERBAL STIMULI. OTHER THAN ODD LIP-SMACKING BEHAVIOR, HE WAS MOTIONLESS. SEVERAL MINUTES LATER, HE BECAME RESPONSIVE BUT SEEMED CONFUSED. THE PATIENT HAS A PAST MEDICAL HISTORY OF DRUG ABUSE AND HOMELESSNESS AND IS NOT CURRENTLY TAKING ANY MEDICATIONS. HIS TEMPERATURE IS 98.9°F (37.2°C), BLOOD PRESSURE IS 124/78 MMHG, PULSE IS 90/MIN, RESPIRATIONS ARE 14/MIN, AND OXYGEN SATURATION IS 99% ON ROOM AIR. PHYSICAL EXAM REVEALS CRANIAL NERVES II-XII AS GROSSLY INTACT WITH 5/5 STRENGTH IN THE UPPER AND LOWER EXTREMITIES AND A STABLE GAIT. THE PATIENT SEEMS CONFUSED WHEN ANSWERING QUESTIONS AND HAS TROUBLE REMEMBERING THE EPISODE. WHICH OF THE FOLLOWING IS THE MOST LIKELY DIAGNOSIS?",Transient ischemic attack,Complex partial seizure,Absence seizure,Malingering,Complex partial seizure,Neurology,MedQA_USMLE,case_2227,ungendered
786,1191,1191,2228,"A 25-YEAR-OLD MAN IS BROUGHT TO THE EMERGENCY DEPARTMENT BY POLICE. THE PATIENT WAS FOUND INTOXICATED AT A LOCAL BAR. THE PATIENT IS COMBATIVE AND SMELLS OF ALCOHOL. THE PATIENT HAS A PAST MEDICAL HISTORY OF ALCOHOLISM, IV DRUG USE, AND SCHIZOPHRENIA. HIS CURRENT MEDICATIONS INCLUDE IM HALOPERIDOL AND IBUPROFEN. THE PATIENT IS CURRENTLY HOMELESS AND HAS PRESENTED TO THE EMERGENCY DEPARTMENT SIMILARLY MULTIPLE TIMES. HIS TEMPERATURE IS 97.0°F (36.1°C), BLOOD PRESSURE IS 130/87 MMHG, PULSE IS 100/MIN, RESPIRATIONS ARE 15/MIN, AND OXYGEN SATURATION IS 96% ON ROOM AIR. PHYSICAL EXAM IS DEFERRED DUE TO PATIENT NON-COMPLIANCE. LABORATORY VALUES REVEAL AN ACUTE KIDNEY INJURY AND A NORMAL PT/PTT. THE PATIENT IS STARTED ON IV FLUIDS AND KETOROLAC TO CONTROL SYMPTOMS OF A HEADACHE. THE PATIENT BEGINS TO VOMIT INTO A BASIN. THE NURSING STAFF CALLS FOR HELP WHEN THE PATIENT’S VOMIT APPEARS GROSSLY BLOODY. WHICH OF THE FOLLOWING BEST DESCRIBES THE MOST LIKELY DIAGNOSIS?",Transmural erosion of the gastric wall,Mucosal tear at the gastroesophageal junction,Gastric mucosal erosion,Dilated submucosal esophageal veins,Mucosal tear at the gastroesophageal junction,Gastrointestinal System,MedQA_USMLE,case_2228,ungendered
