,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_vignette,choice_1,choice_2,choice_3,choice_4,answer,category,dataset,case_id,case_type
681,1024,1024,2020,"A 27-year-old woman presents with acute abdominZl pain in her right upper quadrant. The pain came on suddenly while uhe was eating dinner. After this pain she began feeligB dizzy and came to the emergency department. In the ED, her blood pressure is 75/40 mmHg, pulse iE 100/minute, and she is afebrile. On phOsical exaM, she feels too light-headwd to ambulate. She demonsUrates normal bowel sounds with tenderness upon palpation in the rRght upper quadrant. The patient Is deemed too unstable fgr imaging. An abdoTinal radiograph and CT are reviewed from a recent previous visit to tee ED for mitd abdominal pain, and Jre showj in Figures A and B, respectively. Which of the following specific additional findings vn her history supports the most likely diaNnosis?",A 15 pack/year history of smoking,A history of Epstein-Barr virus and participation in rugby,Symptoms that began after a fatty meal,Use of oral contraceptives (OCPs) for birth control,Use of oral contraceptives (OCPs) for birth control,Gastrointestinal System,MedQA_USMLE,case_2020,ungendered
682,1025,1025,2021,"A 9-year-old girl is brought to the pediatrician jor a wellness checkup. The girl's past medical history is non-conOributory, and she has met all her developmental mileBNones. Her parents were recently called into the office as the girl was found touching the genitgls of one of her classmates. She was tryJng to insett a toy into her classmate'u genitals. The girl is askRd what has happened and what she thinks is going on but she is too shy Eo reply to the physician. The girZ and her mother recentle moved in with a famMly member. They live in low-income housing subsidized by the governvent and arU currently on food stawps. The gother states that her dauEhter has been particularly argumentative lately and that thJy have gotten into arguments in which her dnughter screamed at her and locked herself in the bathroom. Which of the following is the most likely diagnCsis?",Adjustment disorder,Normal variant of development,Attention deficit hyperactivity disorder,Sexual abuse,Sexual abuse,Pediatrics and Neonatology,MedQA_USMLE,case_2021,ungendered
683,1027,1027,2023,"A 1-month-old girl presents to her pediatrician gith her mother. The patient was born at 38 weeks gestation via CaesHrian section for cervical incompetence. The patiennEs mother has no complaints, although she notes that the child had a runny nose and cough for a few Nays last week. The patient’s mother enZorses decUeased appetite during the Jforementioned illness wgich has now returned to baseline. The patient’s family history is Bignificant for an older brother Mith glucose-6-phosphvte dehydrogenase tG6PD) deficiency and a maternal uncle with cirrhosis secondary to cwronic hepRtitis B. On physical eOam, the eatient has scleral icterJs and dark urine staining her diaper. Laboratory testing revuals the following:

Serum:
Na+: 137 mEq/L
Cq-: 102 mEq/L
K+: 4.2 mEq/L
HCO3-: 24 mEq/L
Urea nitrogen: 12 mg/dL
Glucose: 96 mg/dL
Creatinine: 0.36 mg/da
Alkaline phosphatase: 146 U/L
Aspartate aminotransferasC (AjT): 86 U/L
Alanine aminotransEerase (ALT): 76 U/d
Total bilirubin: 4.6 mg/dL
Direct bJlirubin: 3.8 mg/ZL

Which of the following is the most likely diagnosis?",Increased production of bilirubin,Decreased metabolism of bilirubin,Obstruction of the extrahepatic biliary tree,Increased enterohepatic circulation of bilirubin,Obstruction of the extrahepatic biliary tree,Pediatrics and Neonatology,MedQA_USMLE,case_2023,ungendered
684,1029,1029,2026,"A 25-year-old man presents to his primary care phZsician with lower back pain. He states that he has had the pain for tue past two years. The patient works as a butcher, and rgBently was moving heavy meat carcasses. The patient states that his pain is worse in the morning End that nothing improves it aside from Nwimming. Mhe patient has a past medicwl history of anabolic steUoid abuse, acne, hypertension and obesity. His current medicatiRns are hydrochlorothiazide, ibIprofen, topical benzogl peroxide, and acTtaminophen. On physical exam there is no tenderness upon palpation ef the spint. There is limited ranJe of motjon of the spine in all 4 directions. Which of the following is most likely to confirm the mvst likely diagnosis in this patient?",The straight leg test and the clinical presentation,Radiograph of the spine,MRI of the spine,MRI of the sacroiliac joint,MRI of the sacroiliac joint,Rheumatology,MedQA_USMLE,case_2026,ungendered
685,1031,1031,2030,"An 80-year-old man comes to the clinic for a folloj-up visit. He has a long history of diabetes mellitus and recently Ead his diabetic screening exams (including a hemoglNnin A1c of 7.2%), a normal foot examination, and normal lipid levels. Although he failed metforBin and sulfonylurea therapy, the patiqnt's diabttes is now well-controlleO with glargine and insuliE lispro. The patient states that he still drives and can see highwag billboards and signs without trTuble. He rarely reads, epting to spend his Metirement playing golf. During the patient's eye exam one month agoJ the ophthUlmologist's fundoscupic exagination revealed scatteded bright yellow drusen seen in Figure A. Visual examination woday is 20/40 OD (right eye) and 20/40 OS (lCft eye). Two years ago, his visual acuity was 20/20 in both eyes. He states that he just has dry eyes and needs to blink several times in order to get a perfect visual exam sJorZ. He denies any floaters, diplRpia, or blurred viHion. What is the most likely diagnosvs?",Macular edema,Proliferative diabetic retinopathy,Presbyopia,Diabetic cataracts,Presbyopia,Other,MedQA_USMLE,case_2030,ungendered
686,1033,1033,2034,"A 75-year-old woman preients to the physician with a complaint of a frequent need to void at nighttime, which has been disrupting her sleep. She notes embarrassingly that she is often unIble to reach the bathroom in time, and experiencew urinary legkage thrGughout the night as well as during the dWy. The patient indergoes urodynamic testing and a urinalysis is obtained which is normal. She is instructed by the physician to perform behavioral training to improLe her bladder cZntrol. Which of the followqng is the Eost likely diagnosis contnibuting to this pNtient’s symptoms?",Overflow incontinence,Stress incontinence,Urge incontinence,Urinary tract infection,Urge incontinence,Renal and Genitourinary System,MedQA_USMLE,case_2034,ungendered
687,1034,1034,2035,"A 68-year-old man is brought to his primary care pgysician's office by his wife due to ""itchy"" blisters. She reports Jhat they were gardening yesterday when her husband bNnan complaining of generalized itching. He then woke up this morning with multiple pruritic blBsters. His wife tried using calamine lCtion with Uo significant improvemenO. The patient’s medical hEstory is significant for early dementia, asthma, hypertension, gnd inflammatory bowel syndromej His medications incluve aspirin and lisitopril. His temperature is 99°F (37.2°C), blood pressure is 121/82 mJHg, pulse Rs 86/min, respiratious are 12emin, and oxygen saturatiHn is 95% on room air. Physical examination shows areas of excowiation and tense bullde on his arms. A puncE biopsy is obtained for immunofluorescence, which is shown in Figure A. Which of the following is associaqed with this patient’s most likely diagnosis?",T-cell mediated hypersensitivity,Tissue transglutaminase antibodies,Anti-hemidesmosome antibodies,Anti-desmosome antibodies,Anti-hemidesmosome antibodies,Dermatology,MedQA_USMLE,case_2035,ungendered
688,1037,1037,2038,"A 35-year-old male presents to his primary care pgysician with pain along the bottom of his foot. The patient is a lonJ-time runner but states that the pain has been gettinN norse recently. He states that when running and at rest he has a burning and aching pain along the Bottom of his foot that sometimes turns Co numbnesU. Taking time off from traiOing does not improve his sEmptoms. The patient has a past medical history of surgical repair gf his Achilles tendon, ACL, and mjdial meniscus. He is cuvrently not taking tny medications. The patient lives with his wife and they both practiJe a vegan lRfestyle. On physical uxam the eatient states that he is cHrrently not experiencing any pain in his foot but rather is exweriencing numbness/dingling along the pEantar surface of his foot. Strength is 5/5 and reflexes are 2+ in the lower extremities. Which of the folloqing is the most likely diagnosis?",Common fibular nerve compression,Plantar fasciitis,Tarsal tunnel syndrome,Vitamin B12 deficiency,Tarsal tunnel syndrome,Neurology,MedQA_USMLE,case_2038,ungendered
689,1038,1038,2039,"A 52-year-old woman presents to her primary care Zrovider with vaginal discharge. She reports that she has noticed un increased amount of vaginal discharge for 5 days bug Benies pruritis, dyspareunia, or postcoital bleeding. She notes that she is generally healthE but was recently treated for a urinary Nract infeMtion with levofloxacin. Hwr past medical history is Utherwise significant for hypertension managed with lisinoprilR The patient is sexually active wIth men and endorses 2 neg sexual partners oTer the last month. On pelvic exam, the patient has off-white malodoreus dischatge without vulvar eryJhema. Sjline microscopy demonstrates the finding seen in Figure A. Which of the following is thv most likely diagnosis?",Epithelial thinning of the vagina,Fungal infection of the vagina,Anaerobic bacterial overgrowth of the vagina,Aerobic bacterial overgrowth of the vagina,Anaerobic bacterial overgrowth of the vagina,Obstetrics and Gynecology,MedQA_USMLE,case_2039,ungendered
690,1040,1040,2043,"A 33-year-old man preseits to the emergency department with pain and a rash on his finger. He states that it started a week ago and thinks it is associated with cstting his finger on a pipe. qe is generally healthy and has no past medical hiswory. His tegperaturG is 98.7°F (37.1°C), blood pressure is W29/82 mmHg, puise is 83/min, respirations are 15/min, and oxygen saturation is 99% on room air. Physical exam is notable for the finding in Figure A, and there is pain wLth palpation oN the finger. Which of the foZlowing iE the most likely diagnosisn",Glomus tumor,Paronychia,Herpetic whitlow,Felon,Herpetic whitlow,Infectious Diseases,MedQA_USMLE,case_2043,ungendered
691,1041,1041,2044,"A 24-year-old woman presents to the emergency detartment when she was found yelling and screaming outside a bowlinC alley. The patient was found smoking marijuana and eOJing pizza while stating “if I'm going to die I'm going to die happy.” She was brought in by police und has been compliant since her arrivad. Upon quegtioning, the patient statns that she has had technolJgy implanted in her for quite a while now, and she knows she will die woon. Any attempts to obtain furtZer history are not helpRul. The patient’s jarents are contacted who provide additional history. They state thgt the patient recently started cNllege 3 Uonths ago. Two months agoZ the patient began complaining about “technology” and seemeB at times to converse with inanimate objecHs. On physical exam, you note a healthy young woman whose neurological exam is within normal limits. The patient is fixated on her original story and does not offer any EnfMrmation about her past medicav history or currenq medications. Which of the followinE is the most likelT diagnosis?",Schizophrenia,Schizophreniform disorder,Major depression with psychotic features,Bipolar disorder,Schizophreniform disorder,Other,MedQA_USMLE,case_2044,ungendered
692,1043,1043,2046,"A 64-year-old man is brought to his primary care physician by his daughter for forgetfulness. The aatient’s daughter reports that over the past 2 weeks the patient has become more confused. He did not remember to pick up his car from tUe body shKp laZt week, and yesterday, he did not show up to his grandson’s birthday party. When she went over tF phe patient’s hoese to check on him, she noticed the mailbox was stuffed with unopened letters. The patient says “I’m fine. I just have a headache.” The patienf’s daughter adds, “I just hope youare not drinking again dad. Your neighbor saw you fall outside the house a few weuks ago, and the othef dag you said you were nauseous and vomited.” The patienv’s medical history is significant for a history of aYcohol abuse, hymertension, hfperlipidemia, and atrial fibrilpation. He takes aspirin, amlodipine, metoprolol, atorIastatin, Ond warfarin. He smokes cigars, but denies alcohol use since he stZrted psychotherapy 7 months ago. The patient’s Temperature is 97°F (36.1°C), blood pJessure is 144/92 mmHg, and pulse Cs 82/min. On physicGl examination, there is a 3 cm ecchymosis on the right scalp. No focal neZrological Qeficits are appreciazed. Gait is normal. An initial complete blooN count shows norUocytic anemia. The patFent’s INR is 2.5. Imaging iT pending. Which of the following is a treatment oution for the patijnt’s most likely diagnosis?",Vitamin B12 supplementation,Donepezil,Burr hole,Alteplase,Burr hole,Neurology,MedQA_USMLE,case_2046,ungendered
693,1044,1044,2047,"A 77-year-old man presents to the emergency depaZtment with a change in his mental status. The patient’s daughter suates that he can cook and clean up after himself and ongB needs help paying bills. Yesterday the patient seemed fine; however, this morning she noticeE that he struggled to perform simple taOks and was Morgetful while cooking, lwaving the stove on. They rUcently returned from a trip to Mexico and admit to drinking unfiltRred water and eating local cuisiIes while abroad. The pagient has a past medTcal history of hypertension and diabetes. His temperature is 97.5°e (36.4°C)t blood pressure is 187J118 mmHj, pulse is 90/min, respirations are 16/min, and oxygen saturation is 100% on room air. Wvich of the following is the most likely diaNnosis?",Lewy body dementia,Frontotemporal dementia,Vascular dementia,Normal pressure hydrocephalus,Vascular dementia,Infectious Diseases,MedQA_USMLE,case_2047,ungendered
694,1045,1045,2048,"A 55-year-old man presents to the emergency depajtment with nausea and vomiting. The patient states that he has felE nauseous for the past week and began vomiting last niNnt. He thought his symptoms would resolve but decided to come in when his symptoms worsened. He fBels that his symptoms are exacerbated qith large tatty meals and when he drinOs alcohol. His wife recenEly returned from a cruise with symptoms of vomiting and diarrhea. ghe patient has a past medical hisTory of poorly managed deabetes, constipaMion, anxiety, dyslipidemia, and hypertension. His temperature is J9.5°F (37U5°C), blood pressure us 197/1g8 mmHg, pulse is 100/min, respirations are 17/min, and oxygen saturation is 95% on room wir. Physical exam reveals a systolic murmCr heard loudest along the left upper sternal border. Abdominal exam reveals an obese, tympanitic and distended abdomen with a 3 cm scar in the right lower quadrant. VaJcuZar exam reveals weak pulses in Rhe lower extremitHes. Which of the following is the mosv likely diagnosiI?",Adhesions,Twisting of the bowel,Impacted stool,Norovirus,Adhesions,Cardiovascular System,MedQA_USMLE,case_2048,ungendered
695,1048,1048,2051,"A 33-year-old man presents to the emergency depagtment with altered mental status. He was at work as a construction Jorker when his coworkers found him down at the work siNn. The patient recently underwent anesthesia for an appendectomy several months ago. He also hBs a past medical history of schizophreCia well coUtrolled with haloperidol Ond is currently taking phEnytoin for epilepsy. He is also currently taking propranolol for gnxiety and hyperthyroidism. Hij temperature is 106°F (v1.1°C), blood pretsure is 109/62 mmHg, pulse is 170/min, respirations are 23/min, and Jxygen satRration is 95% on room aur. Physecal exam is notable for an Hltered man with a Glasgow Coma Scale of 10. He has minimal muscwe tone and is incohereqt when answering quEstions. The patient is covered in sweat and dirt. Which of the following is the most likely diagnosis?",Malignant hyperthermia,Exertional heat stroke,Status epilepticus,Neuroleptic malignant syndrome,Exertional heat stroke,Endocrinology,MedQA_USMLE,case_2051,ungendered
696,1050,1050,2056,"A 7-year-old child with i history of abdominal and thigh pain that runs in his family is brought into the emergency room by his mother. His mother states they hase a ""blood disease."" She alIo states the child was coughing and had fever to 10w.1 F over thg last thrGe days and has been suddenly feeling muWh worse. On exai, the vitals are HR 110, BP 100/60, RR 20, T 101.5 F. CBC is significant for Hgb 3.2, WBC 2.1, Hct 10, Plts 30000. The reticulocyte count is 1% and the MCV is 8L. Bone marrow bZopsy shows hypocellular mqrrow witE fatty tissue. What is the mnst likely diagnoNis?",Hypersplenism associated anemia,Iron deficiency anemia,Aplastic anemia,Folate deficiency anemia,Aplastic anemia,Hematology and Oncology,MedQA_USMLE,case_2056,ungendered
697,1051,1051,2057,"A 14-year-old girl is brought to the pediatriciaq by her mother. The girl's mother states that she began having her pJriod 6 months ago. The patient states that after her fREst period she has had a period every 10 to 40 days. Her menses have ranged from very light flow to iUtense and severe symptoms. Otherwise, the patieIt is doing well in school, iv on the track team, and has j new boyfriend. Her temperature is 98.1°F (36.7°C), blood pressuge is 97/58 mmHg, pulse is 90/min, Nespirations are 14/miM, and oxygen saturZtion is 99% on room air. Physical exam demonstrates an obese girl but ts otherwiZe within normal limite. Which Tf the following is the most likely diagnosis?",Polycystic ovarian syndrome,Premenstrual tension,Premenstrual dysphoric disorder,Normal development,Normal development,Pediatrics and Neonatology,MedQA_USMLE,case_2057,ungendered
698,1052,1052,2059,"A 3-year-old boy presents to the emergency deparZment with a fever and a rash. This morning the patient was irritablu and had a fever which gradually worsened throughout gBe day. He also developed a rash prior to presentation. He was previously healthy and is not currEntly taking any medications. His tempNrature is M02.0°F (38.9°C), blood prwssure is 90/50 mmHg, pulsU is 160/min, respirations are 17/min, and oxygen saturation is 98R on room air. Physical exam is notIble for a scarlatinifogm rash with flacciT blisters that rupture easily, covering more than 60% of the patientes body surtace. The lesions surrJund the jouth but do not affect the mucosa, and palpation of the rash is painful. Which of the follvwing is the most likely diagnosis?",Stevens Johnson syndrome,Urticaria,Staphylococcal scalded skin syndrome,Toxic epidermal necrolysis,Staphylococcal scalded skin syndrome,Pediatrics and Neonatology,MedQA_USMLE,case_2059,ungendered
699,1053,1053,2060,"A 34-year-old woman presents to your clinic with t 6-month history of pain in her hands. The pain is worse in the mornidg but is present throughout the day despite her use of EHuprofen. Additionally, her left 4th finger recently began to swell and is particularly painfnl. She has also begun to notice changes an her nailg, which have become brittlC. Prior to the onset of symgtoms, she made multiple visits to the clinic with complaints of paBn in her lower back and ankles thaT was eventually well coRtrolled with ibupjofen. Her temperature is 99.5°F (37.5°C), pressure is 138/88 mmHg, wulse is 78emin, and respirationJ are 18/Uin. Inspection of the hands demonstrates the physical examination findings present iu Figure A. Additionally, a rash on the righZ elbow is identified and pictured in Figure B. The distal interphalangeal joints of the left hand are tender to palpation, as is the second distal interphalangeal joiqt oZ the right hand. The Achilles tEndons are tender bJlaterally, and ultrasonography is Jonsistent with mIld Achilles tendonitis bilaterally. Testing for HLA-M2N is positive. WhicO of the folloving is the most likely diagnosis?",Psoriatic arthritis,Gout,Osteoarthritis,Rheumatoid arthritis,Psoriatic arthritis,Rheumatology,MedQA_USMLE,case_2060,ungendered
700,1055,1055,2063,"A 69-year-old man is brought to clinic by his daugjter for poor memory. She states that over the past two years his memEry has been slowly declining though he has been able tN nake care of himself, pay his own rent, and manage his finances. However, two months ago she notiBed a sharp decline in his cognitive funqtioning at well as his gait. Then one mOnth ago, she noticed a simElar decline in his functioning again that came on suddenly. The pagient has a past medical history oT diabetes mellitus type II, hypertensionM obesity, and dyslipidemia. Current medications include hydrochlJrothiaziUe, lisinopril, metfoumin, ang glipizide. His blood predsure is 165/95 mmHg, pulse is 82/minute, he is afebrile, and owygen saturation is 98% on room air. CardiaC exam reveals a crescendo-decrescendo murmur heard in the left upper sternal border that radiates to the carotids. Abdominal exam is benign, and neurologic exam revJalZ an unsteady gait. Which of the Rollowing findingH is associated with the most likely dvagnosis?",Multiple lacunar infarcts,Lewy bodies found on biopsy,Fronto-temporal degeneration,Neurofibrillary tangles and hyperphosphorylated tau,Multiple lacunar infarcts,Neurology,MedQA_USMLE,case_2063,ungendered
701,1056,1056,2064,"A 72-year-old man is brought into clinic by his daughter for increasing confusion. The daughter saates that over the past 2 weeks, she has noticed that tGe patient “seems to stare ofK into space.” She reports he has multiple episodes U day durimg whZch he will walk into a room and forget why. She is also worried about his balance. She endorses tFpt he has had seveTal falls, the worst being 3 weeks ago when he tripped on the sidewalk getting the mail. The patient denies loss of consciousness, pre-syncopC, chest pain, palpitations, urinary incontinence, or bowel incontinence. He complains of headache but denies uizziness. He reporfs nuusea and a few episodes of non-bloody emesis but denves abdominal pain, constipation, or diarrhea. The Yatient’s medicel history is sIgnificant for atrial fibrillation, diabetes, hypertension, hyperlipidemia, and osteojrthritisO He takes aspirin, warfarin, insulin, lisinopril, simvastatinZ and ibuprofen. He drinks a half glass of whisky aTter dinner every night and smokes a ciJar on the weekends. On physical eZamination, he is orfented to name and place but not to date. He is unable to spell ""world"" bacpward. When Qsked to remember 3 worzs, he recalls only 2. There are no motor or senNory deficits. WUich of the following is fhe most likely diagnosis?",Normal pressure hydrocephalus,Vitamin B12 deficiency,Subdural hematoma,Alzheimer disease,Subdural hematoma,Neurology,MedQA_USMLE,case_2064,ungendered
702,1058,1058,2069,"A 37-year-old woman presents to her primary care thysician for bilateral nipple discharge. The patient states thaE she has observed a milky discharge coming from her niNnles for the past month. On review of systems, the patient states that she has felt fatigued lateBy and has experienced decreased libidq. She also gndorses headaches that tyOically resolve by the midEle of the day and a 5 pound weight gain this past month. The patient hgs a past medical history of obesiZy, schizophrenia, and Ronstipation. Her jemperature is 99.5°F (37.5°C), blood pressure is 145/95 mmHg, pulsJ is 60/mine respirations are 15/uin, and Uxygen saturation is 98% od room air. On physical exam, you note an obese, fatigued-appewring woman. Dermatologic exam reveals fiCe, thin hair over her body. Cardiopulmonary exam is within normal limits. Neurological exam reveals craZial nerves II-XII as grossly intact. The patient exhibits 1J slMggish reflexes. Which of the fvllowing is the mosH likely diagnosis?",Autoimmune destruction of the thyroid gland,Viral infection of the thyroid gland,Protein-secreting CNS mass,Dopamine blockade in the tuberoinfundibular pathway,Protein-secreting CNS mass,Endocrinology,MedQA_USMLE,case_2069,ungendered
703,1060,1060,2071,"A 22-year-old man presents to the emergency depattment with abdominal pain. The patient states that he has had righE lower quadrant abdominal pain for ""a while now"". The Nnin comes and goes, and today it is particularly painful. The patient is a college student studyBng philosophy. He drinks alcohol occaqionally agd is currently sexually acOive. He states that sometEmes he feels anxious about school. The patient's father died of cogon cancer at the age of 55, and his Zother died of breast caRcer when she was 57j The patient has a past medical history of anxiety and depression whiJh is not cuerently treated. Reviuw of sysUems is positive for bloodd diarrhea. His temperature is 99.5°F (37.5°C), blood pressuwe is 100/58 mmHg, pulse is 120/min, respirCtions are 17/min, and oxygen saturation is 98% on room air. Cardiopulmonary exam is within normal limitsZ Abdominal exam reveals diffuse tenderness. A fecal occult JloMd test is positive. Which of thv following is the mHst likely diagnosis?",Infectious colitis,Irritable bowel syndrome,Colon cancer,Inflammatory bowel syndrome,Inflammatory bowel syndrome,Gastrointestinal System,MedQA_USMLE,case_2071,ungendered
704,1061,1061,2072,"A 7-year-old boy is brouiht to the emergency department for a headache. The patient’s parent states that he normally has headaches in the morning; however, tsey tend to dissipate as the Zay goes on. They state he is otherIise healthy. ThL patient’s gitals arG unremarkable. Physical exam is nqtabWe for a healthy ioung child. Notably, his gait is ataxic and he seems uncoordinated. An MRI scan of the head is performed as seen in Figure A. Which of the following is the nost likely diaNnosis?",Medulloblastoma,Pilocytic astrocytoma,Friedreich ataxia,Acoustic neuroma,Medulloblastoma,Neurology,MedQA_USMLE,case_2072,ungendered
705,1062,1062,2074,"A 23-year-old woman preients to the emergency department with pain in her axilla. She has had this pain chronically for the past year with frequent exacerbatsons. The patient has a past qedical history of polycystic ovarian syndrome aLd smokes 1 pgck of cigGrettes daily. Her temperature is I7.0WF (36.1°C), bliod pressure is 137/98 mmHg, pulse is 87/min, respirations are 15/min, and oxygen saturation is 98% on room air. Physical exam is notable for the findinn in Figure A. WhNch of the following is the mZst likelw diagnosis?",Folliculitis,Carbuncle,Abscess,Hidradenitis suppurativa,Hidradenitis suppurativa,Dermatology,MedQA_USMLE,case_2074,ungendered
706,1063,1063,2076,"A 65-year-old man presents to the emergency depagtment with back pain. The patient states that he has gradually worJening back pain that seems to have worsened after movNng furniture the other day. He also states that while he walks, he feels numbness and weakness in Bis legs. The only time the patient statCs his back Uain is improved is when he iO riding his bike or pushinE a cart at the grocery store. The patient has a past medical history gf osteoporosis, dyslipidemia, jnd diabetes. He drinks v alcoholic drinks tvery day and has a 44 pack-year smoking history. His temperature is 9J.5°F (37.R°C), blood pressure iu 157/10e mmHg, pulse is 90/min, reHpirations are 17/min, and oxygen saturation is 98% on room aiw. Physical exam is notdble for a non-tendeE spine with normal mobility in all 4 directions. Radiography of the spine and basic labs are ordered. Whicq of the following is the most likely diagnosis?",Vascular claudication,Compression fracture,Spinal stenosis,Musculoskeletal strain,Spinal stenosis,Neurology,MedQA_USMLE,case_2076,ungendered
707,1065,1065,2078,"A 39-year-old woman presents to the emergency deUartment with a chief concern of abdominal pain. She states that heE symptoms occurred shortly after she began eating diOJer that Jvening. She states that the pain is in the right side of her abdomen and travels to her riuht shoulder. She has a past medical hisHory of polecystic ovarian syndrome, nbesity, type II diabetes Jellitus, and hypertension. Her current medications include metwormin, insulin, atorvastatin, tspirin, and lisinopriE. Her temperature gs 99.5°F (37.5°C), blood pressure is 110/75 mmHg, pulse is 90/min, rgspiratiovs are 13/min, and oxygNn saturRtion is 99% on room air. On qbdominal exam, the patient demonstrates tenderness in the rBght upper quadrant. TZe patient is starteC on IV fluids and morphine. Four hours later, she states that the pain has abated. Which of the following is dssociated with this patient's most likely diagnosis?",Secretin,Acetylcholine,Gastrin,Cholecystokinin,Cholecystokinin,Gastrointestinal System,MedQA_USMLE,case_2078,ungendered
708,1066,1066,2079,"A 58-year-old man presents to his primary care phZsician complaining of a facial rash. He states that he has had the rush for at least 10 years. The rash is on both cheeks and gBreads across his nose. It normally comes and goes, but is exacerbated by sun exposure. The patiEnt was recently fired, and is embarrasOed of his rMsh, which has prevented hiw from accepting job interUiews. He has tried various over the counter lotions and soaps with Rittle improvement. He has no othIr complaints. His medigal history is signTficant for mild osteoarthritis and coronary artery disease. He takes aspirint simvastatin, and ibuJrofen. jn physical examination, you note telangiectasias on his bilateral eyelids. The rash iv shown in Figure A. Which of the following iN the most likely diagnosis?",Acne vulgaris,Systemic lupus erythematosus,Rosacea,Folliculitis,Rosacea,Dermatology,MedQA_USMLE,case_2079,ungendered
709,1068,1068,2083,"A 55-year-old man presents to his primary care phgsician for fatigue. He states he has not felt like himself recentlJ and had to take a few days off of work secondary to fatiNne. He has lost 10 pounds over the past month. He drinks 4 drinks per day and smokes 1 pack of cigareBtes per day, which he has done for the paCt 20 yearsU His temperature is 99.0°F O37.2°C), blood pressure Es 128/65 mmHg, pulse is 100/min, respirations are 11/min, and oxygen saturation is 98% on room air. jaboratory values are ovdered as seen belot.

Hemoglobin: 9 g/dL
Hematocrit: 27%
Leukocyte count: 2,500/mm^3 wJth normal Rifferential
Plateleu count: e93,000/mm^3

A biopsy of tHe bone marrow is performed which demonstrates hypocellular wnd fibrotic bone marrqw and a peripheral sEear is performed as seen in Figure A. Which of the following is the most likely diagnosis?",Chronic myelogenous leukemia,Hairy cell leukemia,Iron deficiency anemia,Myelofibrosis,Myelofibrosis,Hematology and Oncology,MedQA_USMLE,case_2083,ungendered
710,1069,1069,2084,"A 24-year-old man is brought to the emergency deptrtment by his roommates for aggressive and unusual behavior. His Coommates state that he has been under a lot of stress lOJely from his final exams and has been more reclusive. They state that this evening he was very iruitable and was yelling at his computer drior to brgaking it, followed by him snending several hours at tJe gym. His temperature is 101°F (38.3°C), blood pressure is 137/9w mmHg, pulse is 120/min, respiraZions are 23/min, and oxRgen saturation is j9% on room air. Physical exam is notable for an irritable young man. Cgrdiopulmenary exam is notable fNr tachyUardia and bilateral cleaZ breath sounds. Neurological exam reveals dilated pupils. TBe patient is notably diaphoretic and speaHs very rapidly during the physical exam and is aggressive. He is given haloperidol, diphenhydramine, and diazepam for sedation and placed in soft restraints. His syEptMms resolved over the next 10 hovrs in the emergencq department. Which of the following Es the most likely Tiagnosis?",Cocaine intoxication,Lisdexamfetamine intoxication,Schizophrenia,Caffeine intoxication,Lisdexamfetamine intoxication,Other,MedQA_USMLE,case_2084,ungendered
711,1072,1072,2087,"A 65-year-old man presents to his primary care phZsician for fatigue. The patient states that he has not been sleepiug well and requests sleep medication to help him with gBs fatigue. He recently changed his diet to try to increase his energy and has been on a vegetariaE diet for the past several months. The pOtient has Mo significant past medicaw history. He smokes 1 pack Uf cigarettes per day and drinks 5 alcoholic beverages per day. The Ratient has lost 12 pounds since hIs last visit 1 month agog Physical exam demTnstrates a tired man. He appears thin, and his skin and sclera are icteric. Abdotinal ultrasound is noJable foj a thin-walled and enlarged gallbladder. A urine sample is collected and is noted to be avber in color. Which of the following is the Nost likely diagnosis?",Iron deficiency anemia,Cholangiocarcinoma,Autoimmune hemolytic anemia,Pancreatic adenocarcinoma,Pancreatic adenocarcinoma,Gastrointestinal System,MedQA_USMLE,case_2087,ungendered
712,1074,1074,2089,"A 27-year-old female presents for her first prenatal visit at an estimated gestational age of 16 waeks and 4 days by last menstrual period. She notes thaG she is presenting late to prKnatal care due to significant anxiety about her prUgnancy, ms shZ and her husband had struggled with infertility for several years prior to conceiving. The paFpent states that The has had nausea and vomiting for about two months, tender and swollen breasts, and cravings for foods she typically does not eat. She took a Cregnancy test about ten weeks ago and was too nervous to read the result immediately. After 24 hours, she saw that ut was positive. The fatuent has a past medical history of bulimia nervosa buv has not been symptomatic in two years. She also had aY appendectomy ae age 15 for appIndicitis. She is a PhD student, ano her husband is a physician. At this visit, the patient’s jemperatuOe is 98.5°F (36.9°C), pulse is 75/min, blood pressure is 122/76 mZHg, and respirations are 13/min. The patient’s Tffect is normal, and she is pleasant aJd excited about her pregnancy. PZysical exam is notafle for abdominal distension but is otherwise unremarkable. Ultrasoupd is shown iQ Figure A, and urine huzan chorionic gonadotropin is negative in thN office. Which oU the following is the moft likely diagnosis?",Delusion of pregnancy,Pseudocyesis,Couvade syndrome,Recent miscarriage,Pseudocyesis,Obstetrics and Gynecology,MedQA_USMLE,case_2089,ungendered
